review panel,medicalspeciality,productcode,devicename,deviceclass,unclassifiedreason,gmpexemptflag,thirdpartyflag,regulationnumber ,submissiontypeID,definition,physicalstate ,technicalmethod ,targetarea,implant flag,life sustain support flag,summarymalfunctionreporting
GU,GU,ODX,Autonomous Extracorporeal Blood Leak Detector/Alarm,2,,N,N,876.5819702,1,"To detect the presence of blood leaking from an extracorporeal connection or needle site in hemodialysis patients and alert the user or attending staff.  The device detects colormetric, chemical, or light modulation caused by exposure to leaking blood.",black box with a strap that is attached to the patient's arm.  The device has visual indicators with accompanying audible alarm,An optical fiber is connected to an infrared source at one end and an infrared receiver at the other end.  In the middle of the fiber is a sharp bend that is covered with an absorbent pad.  Blood absorbed into the pad will cause the intensity of infrared source to decrease at the receiver end and activate an alarm.,Usually the forearm but could be placed anywhere a blood line and needle are attached to the body.,N,N,Eligible
HO,HO,ODY,Tunneled Catheter Remover,2,,N,N,880.5969849,1,"To assist in the removal of tunneled long term catheter cuffs using a minimal invasive technique by seperating the tissue ingrowth cuff from the surrounding tissue. Following seperation of the cuff from the tissue, the catheter can be safely removed from the body.",The device is made of a rigid or semirigid material and is designed to be able to snap over the catheter body. The deivce may have a hinge or handle to assist in holding the device and manipulating the removal function during operation.,"The device is designed to snap over a catheter body and to be guided over the cather through the insertion site and into the subcutaneous tissue where the catheter tissue cuff is adhering to the tissue. The user of the catheter removal device, with a gentle twisting and back and forth motion  of the device, will manually seperate the catheter cuff from the tissue and be able to fully remove the catheter from the body.",Tunneled Catheters with tissue ingrowth cuffs.,N,N,Eligible
HO,SU,OEA,Non-Surgical Isolation Gown,1,,N,N,878.4039917,4,"A gown intended to protect health care patients and personnel from the transfer of microorganisms, body fluids and particulate material","An isolation gown is made of fabric material, either non-woven or woven","Serves as physical barrier to the transfer of microorganisms, body fluids and particulate material. Level of barrier protection is nonspecific.","An isolation gown covers the torso and clothing and poses a physical barrier to the transfer of microorganisms, body fluids and particulate material",N,N,Eligible
CV,CV,OED,Antimicrobial Blood Pressure Cuff,2,,N,N,870.1119995,1,Device is a replacement cuff to be used in conjunction with a non-invasive blood pressure monitor.  Together the devices determine blood pressures and heart rate.  This particular cuff contains an embedded antimicrobial.  A blood pressure cuff is a device that has an inflatable bladder in an elastic sleeve(cuff) with a mechanism for inflating the bladder.  The cuff is used to determine a subject's blood pressure.,The device is a typically a textile enfolded over an inflatable bladder.,"The blood pressure cuff wraps around the subject's arm or wrist and the bladder is inflated.  The pressure from the bladder occludes the artery.  When the pressure is slowly released, the Korotkoff sounds or oscillometric wave form produced is interpreted as sytolic and diastolic blood pressures.","The cuff is placed either over the upper arm, wrist, or thigh.",N,N,Eligible
SU,,OEE,Diagnostic Low Electric Field,3,,N,N,,2,As an adjunctive tool to guide the shavings of tissue at the margins of the tumor for use in excisional breast surgery to assist in locating the tissue for excision. In addition to other standard methods such as intraoperative imaging and palpation.,low electromagnetic field,It utilizes electromagnetic waves to characterize human tissue in real-time. It consists of a console and a disposable hand-piece.,breast tumor,N,N,Eligible
IM,IM,OEG,"Autoantibodies, Skin (Bullous Pemphigoid 180 And Bullous Pemphigoid 230",2,,N,N,866.565979,1,The device is intended as an aid in the diagnosis of bullous pemphigoid.,n/a,ELISA,n/a,N,N,Eligible
MI,MI,OEH,Joint Biological Agent Identification And Diagnostic System (Jbaids) Tularemia Detection Kit,2,,N,N,866.3280029,1,To aid in the diagnosis of individuals presenting with signs and symptoms of pneumonic or typhoidal tularemia with a qualitative in vitro diagnostic (ivd) detection of target dna sequences of francisella tularensis.,"Kit contains 6 vacuum-sealed pouches of freeze-dried PCR reagents, containing 4 vials each, and six pouches containing one tube each of reconstitution buffer and reagent grade water.  Designed to be used on the JBAIDS instrument (K051713).",Real-time polymerase chain reaction (PCR)amplification and detection system.,"Matrices: whole blood, sputum, colony and blood cultures.",N,N,Eligible
SU,SU,OEI,Drainage Catheter With Antibiotic,2,,N,N,878.4780273,1,A tubular drain made from silicone or similar material and is coated with a silver containing material and is intended to drain fluids from body cavities using gravity drainage or attached to a suction pump.,A tubular drain made from silicone or similar material and is coated with a silver containing material,Gravity drainage or attached to a suction pump,Normally any body cavity following surgery,N,N,Eligible
SU,SU,OEL,"Laser, Benign Prostatic Hyperplasia",2,,N,N,878.4810181,1,Laser ablation of prostatic tissue for the treatment of benign prostatic hyperplasia,The device consists primarily of medical laser and deliver fibers.  The fibers are positioned in the prostate or prostatic urethra through endoscopy and direct laser optical energy into the prostate.,Laser optical energy is applied to the prostate using endoscopically delivered fibers.  Heating of the prostatic tissue leads to necrotic death or direct ablation depending on the temperatures achieved.,Prostate,N,N,Eligible
MI,MI,OEM,Human Metapneumovirus (Hmpv) Rna Assay System,2,,N,N,866.3980103,1,A qualitative in vitro diagnostic assay intended to detect human metapneumovirus (hmpv) rna extracted from human respiratory specimens or viral cultures. Detection of hmpv rna aids in the diagnosis of respiratory hmpv infection in conjunction with other clinical and laboratory testing in patients exhibiting signs and symptoms of upper respiratory tract infections.,Human metapneumovirus (hMPV) RNA detection assay systems are devices that consist of reagents and instruments for the detection of hMPV RNA extracted from human respiratory specimens or viral cultures.,A qualitative in vitro diagnostic assay intended to detect human metapneumovirus (hMPV) RNA extracted from human respiratory specimens or viral cultures.,in vitro diagnostic assay,N,N,Eligible
MI,MI,OEP,Influenza A Virus Subtype Differentiation Nucleic Acid Assay,2,,N,N,866.3980103,1,"A qualitative in vitro diagnostic assay intended to detect and differentiate between influenza a virus subtypes in human respiratory specimens or viral culture.  Detection and differentiation of specific subtype rna aids in the diagnosis of influenza caused by influenza a in conjunction with other clinical and laboratory testing in patients suspected of being infected with these viruses.  Also, it aids in the presumptive laboratory identification of influenza a virus subtypes to provide epidemiological information on influenza.",OIVD,Direct nucleic acid detection,Specific RNA segments,N,N,Eligible
CV,CV,OEQ,Angiography/Angioplasty Kit,2,,N,N,870.164978,7,"This product code has been established in accordance with the may 20, 1997, guidance entitled, convenience kits interim regulatory guidance, found at www.Fda.Gov/cdrh/ode/convkit.Html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the May 20, 1997, Guidance entitled, Convenience Kits Interim Regulatory Guidance, found at www.fda.gov/cdrh/ode/convkit.html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the May 20, 1997, Guidance entitled, Convenience Kits Interim Regulatory Guidance, found at www.fda.gov/cdrh/ode/convkit.html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the May 20, 1997, Guidance entitled, Convenience Kits Interim Regulatory Guidance, found at www.fda.gov/cdrh/ode/convkit.html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.",N,N,Eligible
CV,CV,OER,Angioscopic Valvulotome Kit,2,,N,N,870.164978,7,"This product code has been established in accordance with the may 20, 1997, guidance entitled, convenience kits interim regulatory guidance, found at www.Fda.Gov/cdrh/ode/convkit.Html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the May 20, 1997, Guidance entitled, Convenience Kits Interim Regulatory Guidance, found at www.fda.gov/cdrh/ode/convkit.html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the May 20, 1997, Guidance entitled, Convenience Kits Interim Regulatory Guidance, found at www.fda.gov/cdrh/ode/convkit.html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","This product code has been established in accordance with the May 20, 1997, Guidance entitled, Convenience Kits Interim Regulatory Guidance, found at www.fda.gov/cdrh/ode/convkit.html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.",N,N,Eligible
